Nominal,Posisi,NomorPembacaan,Merah,Hijau,Biru
10000,1,92,2462,10179,1254
10000,1,93,2476,10221,1250
10000,1,94,2487,10217,1265
10000,1,95,2446,10218,1258
10000,1,96,2473,10186,1268
10000,1,97,2469,10187,1260
10000,1,98,2468,10207,1273
10000,1,99,2463,10220,1260
10000,1,100,2476,10202,1256
10000,2,1,2428,10102,1255
10000,2,2,2480,10179,1255
10000,2,3,2466,10148,1263
10000,2,4,2468,10161,1267
10000,2,5,2473,10159,1266
10000,2,6,2474,10206,1259
10000,2,7,2484,10155,1266
10000,2,8,2480,10219,1272
10000,2,9,2455,10175,1272
10000,2,10,2449,10158,1259
10000,2,11,2452,10214,1259
10000,2,12,2471,10192,1259
10000,2,13,2483,10198,1264
10000,2,14,2457,10226,1273
10000,2,15,2467,10159,1267
10000,2,16,2484,10200,1254
10000,2,17,2459,10181,1273
10000,2,18,2481,10173,1268
10000,2,19,2463,10208,1256
10000,2,20,2462,10201,1258
10000,2,21,2458,10198,1273
10000,2,22,2462,10184,1253
10000,2,23,2467,10213,1267
10000,2,24,2481,10192,1275
10000,2,25,2479,10210,1275
10000,2,26,2485,10201,1252
10000,2,27,2469,10229,1269
10000,2,28,2483,10221,1270
10000,2,29,2485,10243,1257
10000,2,30,2477,10248,1274
10000,2,31,2476,10232,1262
10000,2,32,2476,10186,1269
10000,2,33,2469,10234,1266
10000,2,34,2480,10181,1275
10000,2,35,2460,10187,1269
10000,2,36,2481,10214,1268
10000,2,37,2471,10237,1261
10000,2,38,2492,10205,1261
10000,2,39,2487,10197,1246
10000,2,40,2463,10248,1251
10000,2,41,2481,10195,1270
10000,2,42,2483,10209,1266
10000,2,43,2494,10177,1271
10000,2,44,2466,10238,1253
10000,2,45,2494,10215,1256
10000,2,46,2469,10175,1259
10000,2,47,2469,10227,1267
10000,2,48,2485,10202,1270
10000,2,49,2470,10201,1260
10000,2,50,2484,10209,1274
10000,2,51,2464,10223,1254
10000,2,52,2465,10131,1267
10000,2,53,2481,10226,1255
10000,2,54,2478,10223,1249
10000,2,55,2464,10258,1260
10000,2,56,2485,10223,1263
10000,2,57,2468,10177,1274
10000,2,58,2483,10227,1267
10000,2,59,2472,10214,1272
10000,2,60,2488,10201,1269
10000,2,61,2474,10195,1257
10000,2,62,2487,10231,1270
10000,2,63,2463,10187,1258
10000,2,64,2486,10174,1272
10000,2,65,2461,10244,1264
10000,2,66,2467,10225,1256
10000,2,67,2488,10233,1271
10000,2,68,2479,10224,1275
10000,2,69,2460,10216,1251
10000,2,70,2492,10199,1268
10000,2,71,2471,10242,1267
10000,2,72,2490,10177,1269
10000,2,73,2479,10203,1258
10000,2,74,2465,10235,1259
10000,2,75,2494,10219,1261
10000,2,76,2465,10241,1269
10000,2,77,2481,10178,1259
10000,2,78,2466,10206,1259
10000,2,79,2483,10213,1258
10000,2,80,2483,10213,1275
10000,2,81,2470,10215,1258
10000,2,82,2497,10194,1261
10000,2,83,2462,10192,1266
10000,2,84,2476,10189,1254
10000,2,85,2477,10217,1275
10000,2,86,2476,10243,1272
10000,2,87,2480,10186,1246
10000,2,88,2484,10247,1264
10000,2,89,2482,10231,1264
10000,2,90,2464,10242,1250
10000,2,91,2483,10235,1266
10000,2,92,2465,10203,1269
10000,2,93,2454,10157,1266
10000,2,94,2487,10242,1269
10000,2,95,2472,10207,1275
10000,2,96,2477,10214,1256
10000,2,97,2473,10203,1268
10000,2,98,2473,10209,1253
10000,2,99,2475,10181,1254
10000,2,100,2475,10237,1271
10000,3,1,2457,10130,1255
10000,3,2,2476,10202,1266
10000,3,3,2473,10200,1262
10000,3,4,2479,10234,1268
10000,3,5,2459,10159,1266
10000,3,6,2465,10163,1264
10000,3,7,2476,10223,1271
10000,3,8,2482,10218,1258
10000,3,9,2473,10201,1264
10000,3,10,2485,10168,1275
10000,3,11,2476,10226,1275
10000,3,12,2447,10171,1264
10000,3,13,2484,10216,1254
10000,3,14,2480,10191,1257
10000,3,15,2474,10247,1256
10000,3,16,2483,10190,1259
10000,3,17,2473,10213,1267
10000,3,18,2472,10204,1264
10000,3,19,2465,10172,1258
10000,3,20,2480,10209,1270
10000,3,21,2467,10240,1253
10000,3,22,2483,10207,1277
10000,3,23,2487,10212,1262
10000,3,24,2477,10174,1253
10000,3,25,2484,10199,1261
10000,3,26,2475,10241,1262
10000,3,27,2472,10160,1257
10000,3,28,2489,10191,1259
10000,3,29,2455,10232,1258
10000,3,30,2482,10219,1258
10000,3,31,2464,10201,1275
10000,3,32,2474,10193,1261
10000,3,33,2460,10183,1253
10000,3,34,2473,10212,1258
10000,3,35,2474,10192,1255
10000,3,36,2480,10222,1268
10000,3,37,2489,10239,1273
10000,3,38,2459,10221,1262
10000,3,39,2484,10194,1265
10000,3,40,2481,10212,1274
10000,3,41,2482,10203,1257
10000,3,42,2477,10214,1270
10000,3,43,2450,10230,1269
10000,3,44,2482,10189,1259
10000,3,45,2461,10208,1272
10000,3,46,2481,10227,1259
10000,3,47,2473,10183,1266
10000,3,48,2472,10207,1276
10000,3,49,2471,10196,1267
10000,3,50,2475,10203,1260
10000,3,51,2486,10217,1258
10000,3,52,2474,10247,1268
10000,3,53,2493,10191,1262
10000,3,54,2456,10215,1264
10000,3,55,2488,10217,1257
10000,3,56,2471,10204,1267
10000,3,57,2476,10186,1276
10000,3,58,2482,10217,1258
10000,3,59,2486,10209,1256
10000,3,60,2475,10218,1259
10000,3,61,2462,10192,1257
10000,3,62,2491,10257,1265
10000,3,63,2469,10222,1270
10000,3,64,2487,10196,1276
10000,3,65,2486,10205,1258
10000,3,66,2487,10233,1264
10000,3,67,2476,10211,1269
10000,3,68,2481,10231,1271
10000,3,69,2474,10202,1270
10000,3,70,2473,10225,1273
10000,3,71,2485,10234,1266
10000,3,72,2491,10250,1263
10000,3,73,2481,10216,1276
10000,3,74,2488,10248,1272
10000,3,75,2478,10258,1262
10000,3,76,2462,10210,1254
10000,3,77,2475,10211,1269
10000,3,78,2470,10210,1256
10000,3,79,2485,10263,1273
10000,3,80,2481,10205,1272
10000,3,81,2481,10217,1257
10000,3,82,2481,10213,1254
10000,3,83,2476,10170,1266
10000,3,84,2471,10214,1256
10000,3,85,2481,10187,1262
10000,3,86,2473,10219,1267
10000,3,87,2478,10210,1267
10000,3,88,2464,10149,1258
10000,3,89,2452,10201,1253
10000,3,90,2465,10166,1261
10000,3,91,2477,10226,1269
10000,3,92,2469,10248,1254
10000,3,93,2476,10230,1260
10000,3,94,2453,10172,1260
10000,3,95,2484,10255,1261
10000,3,96,2475,10241,1261
10000,3,97,2475,10212,1248
10000,3,98,2463,10164,1270
10000,3,99,2454,10237,1257
10000,3,100,2450,10209,1270
10000,4,1,2469,10166,1265
10000,4,2,2461,10236,1264
10000,4,3,2471,10206,1267
10000,4,4,2460,10210,1275
10000,4,5,2450,10189,1272
10000,4,6,2485,10185,1263
10000,4,7,2458,10194,1273
10000,4,8,2467,10184,1261
10000,4,9,2470,10210,1260
10000,4,10,2484,10232,1258
10000,4,11,2458,10235,1258
10000,4,12,2479,10226,1259
10000,4,13,2471,10171,1265
10000,4,14,2474,10209,1257
10000,4,15,2460,10222,1265
10000,4,16,2451,10214,1272
10000,4,17,2473,10194,1257
10000,4,18,2475,10185,1264
10000,4,19,2471,10230,1272
10000,4,20,2486,10224,1270
10000,4,21,2478,10197,1266
10000,4,22,2474,10202,1275
10000,4,23,2486,10233,1270
10000,4,24,2479,10224,1260
10000,4,25,2474,10170,1262
10000,4,26,2460,10230,1255
10000,4,27,2480,10152,1261
10000,4,28,2472,10155,1259
10000,4,29,2471,10203,1252
10000,4,30,2488,10215,1271
10000,4,31,2468,10216,1267
10000,4,32,2479,10192,1266
10000,4,33,2464,10181,1273
10000,4,34,2483,10189,1255
10000,4,35,2478,10188,1256
10000,4,36,2452,10180,1254
10000,4,37,2468,10172,1250
10000,4,38,2473,10187,1269
10000,4,39,2454,10174,1259
10000,4,40,2468,10200,1255
10000,4,41,2489,10158,1257
10000,4,42,2479,10200,1263
10000,4,43,2465,10144,1271
10000,4,44,2462,10195,1267
10000,4,45,2471,10189,1263
10000,4,46,2451,10177,1252
10000,4,47,2456,10186,1265
10000,4,48,2459,10177,1266
10000,4,49,2462,10197,1262
10000,4,50,2461,10154,1255
10000,4,51,2470,10185,1271
10000,4,52,2467,10199,1264
10000,4,53,2482,10205,1260
10000,4,54,2467,10206,1258
10000,4,55,2473,10206,1261
10000,4,56,2480,10220,1254
10000,4,57,2476,10212,1257
10000,4,58,2486,10172,1277
10000,4,59,2450,10191,1256
10000,4,60,2478,10179,1251
10000,4,61,2474,10218,1260
10000,4,62,2460,10209,1259
10000,4,63,2475,10244,1251
10000,4,64,2473,10197,1255
10000,4,65,2458,10186,1264
10000,4,66,2457,10213,1250
10000,4,67,2464,10202,1273
10000,4,68,2486,10190,1272
10000,4,69,2467,10200,1258
10000,4,70,2454,10222,1256
10000,4,71,2479,10225,1262
10000,4,72,2465,10192,1261
10000,4,73,2461,10198,1255
10000,4,74,2464,10200,1266
10000,4,75,2464,10185,1260
10000,4,76,2475,10167,1269
10000,4,77,2451,10194,1253
10000,4,78,2474,10154,1266
10000,4,79,2484,10168,1261
10000,4,80,2457,10198,1254
10000,4,81,2477,10167,1259
10000,4,82,2475,10179,1247
10000,4,83,2472,10206,1255
10000,4,84,2480,10173,1275
10000,4,85,2465,10174,1255
10000,4,86,2450,10186,1260
10000,4,87,2464,10180,1250
10000,4,88,2466,10161,1266
10000,4,89,2477,10198,1256
10000,4,90,2487,10164,1256
10000,4,91,2456,10233,1268
10000,4,92,2477,10166,1260
10000,4,93,2489,10212,1256
10000,4,94,2471,10226,1258
10000,4,95,2475,10216,1271
10000,4,96,2467,10190,1263
10000,4,97,2469,10237,1256
10000,4,98,2464,10196,1269
10000,4,99,2485,10185,1256
10000,4,100,2485,10197,1255
10000,5,1,2540,10589,1296
10000,5,2,2551,10626,1291
10000,5,3,2544,10641,1298
10000,5,4,2551,10668,1296
10000,5,5,2542,10643,1301
10000,5,6,2564,10659,1298
10000,5,7,2544,10674,1302
10000,5,8,2553,10652,1303
10000,5,9,2546,10650,1302
10000,5,10,2554,10632,1296
10000,5,11,2536,10643,1293
10000,5,12,2548,10660,1302
10000,5,13,2561,10624,1295
10000,5,14,2548,10665,1285
10000,5,15,2550,10646,1301
10000,5,16,2559,10676,1306
10000,5,17,2546,10659,1292
10000,5,18,2545,10631,1292
10000,5,19,2553,10630,1303
10000,5,20,2539,10630,1298
10000,5,21,2539,10634,1296
10000,5,22,2547,10630,1289
10000,5,23,2538,10655,1294
10000,5,24,2558,10643,1298
10000,5,25,2547,10651,1288
10000,5,26,2551,10659,1298
10000,5,27,2565,10621,1300
10000,5,28,2555,10693,1298
10000,5,29,2543,10666,1296
10000,5,30,2552,10668,1298
10000,5,31,2547,10664,1298
10000,5,32,2555,10688,1292
10000,5,33,2561,10694,1304
10000,5,34,2562,10671,1305
10000,5,35,2562,10710,1303
10000,5,36,2560,10680,1302
10000,5,37,2563,10672,1305
10000,5,38,2555,10688,1298
10000,5,39,2553,10676,1296
10000,5,40,2558,10666,1297
10000,5,41,2556,10665,1305
10000,5,42,2549,10681,1300
10000,5,43,2562,10681,1308
10000,5,44,2564,10685,1305
10000,5,45,2558,10679,1293
10000,5,46,2553,10693,1304
10000,5,47,2555,10679,1306
10000,5,48,2548,10670,1296
10000,5,49,2561,10685,1299
10000,5,50,2558,10685,1302
10000,5,51,2559,10690,1300
10000,5,52,2555,10675,1301
10000,5,53,2550,10666,1305
10000,5,54,2557,10666,1302
10000,5,55,2563,10671,1302
10000,5,56,2563,10674,1306
10000,5,57,2562,10687,1305
10000,5,58,2556,10688,1299
10000,5,59,2558,10682,1303
10000,5,60,2550,10681,1305
10000,5,61,2567,10680,1297
10000,5,62,2548,10673,1305
10000,5,63,2551,10671,1306
10000,5,64,2565,10694,1300
10000,5,65,2547,10677,1295
10000,5,66,2556,10673,1298
10000,5,67,2550,10667,1303
10000,5,68,2561,10693,1301
10000,5,69,2564,10697,1298
10000,5,70,2556,10687,1300
10000,5,71,2552,10690,1303
10000,5,72,2568,10666,1297
10000,5,73,2566,10686,1298
10000,5,74,2565,10674,1305
10000,5,75,2550,10664,1297
10000,5,76,2555,10670,1305
10000,5,77,2566,10671,1301
10000,5,78,2564,10676,1305
10000,5,79,2566,10679,1304
10000,5,80,2555,10683,1299
10000,5,81,2561,10678,1305
10000,5,82,2563,10685,1303
10000,5,83,2558,10696,1299
10000,5,84,2561,10693,1300
10000,5,85,2566,10670,1301
10000,5,86,2562,10677,1304
10000,5,87,2560,10659,1306
10000,5,88,2553,10674,1304
10000,5,89,2562,10664,1305
10000,5,90,2558,10655,1304
10000,5,91,2563,10652,1306
10000,5,92,2564,10676,1302
10000,5,93,2546,10665,1306
10000,5,94,2547,10676,1294
10000,5,95,2554,10657,1296
10000,5,96,2547,10644,1300
10000,5,97,2559,10658,1298
10000,5,98,2532,10623,1296
10000,5,99,2547,10618,1286
10000,5,100,2540,10625,1288
10000,6,1,2525,10593,1290
10000,6,2,2563,10684,1301
10000,6,3,2546,10659,1304
10000,6,4,2552,10656,1307
10000,6,5,2546,10686,1305
10000,6,6,2560,10671,1301
10000,6,7,2559,10666,1305
10000,6,8,2562,10677,1303
10000,6,9,2561,10664,1306
10000,6,10,2545,10674,1305
10000,6,11,2557,10684,1297
10000,6,12,2559,10677,1292
10000,6,13,2555,10674,1304
10000,6,14,2560,10676,1301
10000,6,15,2560,10680,1305
10000,6,16,2556,10698,1297
10000,6,17,2552,10676,1306
10000,6,18,2563,10681,1306
10000,6,19,2555,10682,1298
10000,6,20,2549,10672,1305
10000,6,21,2558,10659,1300
10000,6,22,2558,10651,1294
10000,6,23,2559,10681,1299
10000,6,24,2547,10654,1297
10000,6,25,2548,10666,1295
10000,6,26,2552,10669,1296
10000,6,27,2554,10678,1294
10000,6,28,2556,10680,1293
10000,6,29,2561,10695,1304
10000,6,30,2554,10678,1302
10000,6,31,2567,10672,1302
10000,6,32,2558,10689,1296
10000,6,33,2559,10702,1303
10000,6,34,2562,10693,1305
10000,6,35,2554,10683,1296
10000,6,36,2554,10663,1297
10000,6,37,2552,10693,1296
10000,6,38,2567,10689,1304
10000,6,39,2553,10667,1299
10000,6,40,2558,10685,1305
10000,6,41,2566,10689,1303
10000,6,42,2563,10691,1299
10000,6,43,2557,10705,1304
10000,6,44,2563,10668,1302
10000,6,45,2556,10684,1297
10000,6,46,2558,10678,1305
10000,6,47,2562,10685,1307
10000,6,48,2561,10692,1300
10000,6,49,2553,10685,1303
10000,6,50,2565,10639,1307
10000,6,51,2558,10678,1302
10000,6,52,2561,10677,1303
10000,6,53,2554,10691,1308
10000,6,54,2565,10689,1306
10000,6,55,2564,10668,1299
10000,6,56,2560,10666,1304
10000,6,57,2555,10669,1301
10000,6,58,2555,10656,1302
10000,6,59,2554,10658,1301
10000,6,60,2558,10666,1302
10000,6,61,2563,10669,1302
10000,6,62,2566,10669,1304
10000,6,63,2561,10658,1301
10000,6,64,2557,10667,1308
10000,6,65,2554,10661,1305
10000,6,66,2561,10677,1298
10000,6,67,2558,10675,1300
10000,6,68,2559,10658,1298
10000,6,69,2558,10660,1304
10000,6,70,2566,10641,1299
10000,6,71,2561,10652,1302
10000,6,72,2553,10663,1300
10000,6,73,2555,10686,1302
10000,6,74,2558,10663,1301
10000,6,75,2550,10662,1291
10000,6,76,2556,10677,1293
10000,6,77,2543,10683,1297
10000,6,78,2554,10675,1299
10000,6,79,2556,10677,1302
10000,6,80,2550,10670,1301
10000,6,81,2545,10654,1290
10000,6,82,2547,10659,1301
10000,6,83,2551,10657,1292
10000,6,84,2551,10661,1303
10000,6,85,2560,10659,1304
10000,6,86,2560,10672,1301
10000,6,87,2557,10657,1297
10000,6,88,2555,10666,1303
10000,6,89,2548,10669,1295
10000,6,90,2558,10692,1299
10000,6,91,2550,10675,1302
10000,6,92,2550,10673,1303
10000,6,93,2555,10673,1302
10000,6,94,2543,10660,1294
10000,6,95,2552,10658,1297
10000,6,96,2557,10667,1304
10000,6,97,2564,10677,1300
10000,6,98,2563,10668,1306
10000,6,99,2551,10669,1302
10000,6,100,2558,10661,1296
10000,7,1,2540,10583,1296
10000,7,2,2551,10665,1303
10000,7,3,2555,10662,1300
10000,7,4,2553,10651,1294
10000,7,5,2552,10664,1294
10000,7,6,2558,10652,1306
10000,7,7,2564,10678,1304
10000,7,8,2556,10661,1298
10000,7,9,2555,10678,1289
10000,7,10,2550,10680,1298
10000,7,11,2553,10664,1295
10000,7,12,2553,10654,1297
10000,7,13,2557,10657,1301
10000,7,14,2551,10661,1298
10000,7,15,2556,10630,1299
10000,7,16,2551,10649,1296
10000,7,17,2558,10653,1298
10000,7,18,2551,10665,1304
10000,7,19,2547,10665,1295
10000,7,20,2552,10683,1297
10000,7,21,2552,10671,1291
10000,7,22,2553,10675,1299
10000,7,23,2546,10655,1303
10000,7,24,2562,10665,1304
10000,7,25,2565,10670,1304
10000,7,26,2562,10672,1298
10000,7,27,2565,10674,1296
10000,7,28,2556,10663,1304
10000,7,29,2558,10649,1303
10000,7,30,2545,10662,1299
10000,7,31,2556,10638,1290
10000,7,32,2548,10635,1303
10000,7,33,2558,10653,1303
10000,7,34,2547,10660,1302
10000,7,35,2545,10663,1298
10000,7,36,2560,10677,1299
10000,7,37,2561,10651,1302
10000,7,38,2550,10631,1293
10000,7,39,2552,10645,1297
10000,7,40,2557,10636,1298
10000,7,41,2549,10655,1297
10000,7,42,2553,10655,1303
10000,7,43,2559,10659,1294
10000,7,44,2558,10667,1298
10000,7,45,2553,10684,1297
10000,7,46,2554,10682,1301
10000,7,47,2551,10682,1298
10000,7,48,2551,10667,1302
10000,7,49,2547,10659,1300
10000,7,50,2553,10656,1295
10000,7,51,2567,10664,1303
10000,7,52,2546,10673,1304
10000,7,53,2565,10662,1296
10000,7,54,2556,10657,1297
10000,7,55,2554,10658,1304
10000,7,56,2565,10662,1298
10000,7,57,2558,10678,1304
10000,7,58,2553,10651,1304
10000,7,59,2559,10669,1303
10000,7,60,2557,10666,1305
10000,7,61,2563,10650,1302
10000,7,62,2551,10660,1301
10000,7,63,2552,10650,1299
10000,7,64,2551,10653,1296
10000,7,65,2551,10657,1302
10000,7,66,2549,10650,1292
10000,7,67,2561,10638,1301
10000,7,68,2549,10641,1293
10000,7,69,2547,10645,1288
10000,7,70,2536,10651,1302
10000,7,71,2557,10651,1303
10000,7,72,2563,10666,1298
10000,7,73,2534,10637,1296
10000,7,74,2553,10632,1285
10000,7,75,2552,10676,1297
10000,7,76,2550,10657,1301
10000,7,77,2548,10657,1294
10000,7,78,2561,10663,1299
10000,7,79,2555,10658,1296
10000,7,80,2549,10656,1300
10000,7,81,2556,10682,1303
10000,7,82,2551,10674,1300
10000,7,83,2549,10659,1295
10000,7,84,2554,10657,1300
10000,7,85,2561,10651,1302
10000,7,86,2554,10660,1293
10000,7,87,2553,10632,1296
10000,7,88,2550,10642,1294
10000,7,89,2557,10646,1301
10000,7,90,2551,10674,1304
10000,7,91,2553,10667,1304
10000,7,92,2543,10665,1298
10000,7,93,2550,10631,1292
10000,7,94,2550,10611,1291
10000,7,95,2547,10620,1297
10000,7,96,2538,10611,1292
10000,7,97,2536,10619,1296
10000,7,98,2541,10613,1298
10000,7,99,2543,10638,1289
10000,7,100,2555,10643,1293
10000,8,1,2535,10598,1281
10000,8,2,2558,10660,1296
10000,8,3,2561,10650,1300
10000,8,4,2559,10657,1301
10000,8,5,2549,10650,1300
10000,8,6,2561,10674,1299
10000,8,7,2562,10672,1301
10000,8,8,2560,10676,1302
10000,8,9,2558,10660,1302
10000,8,10,2564,10674,1302
10000,8,11,2552,10677,1300
10000,8,12,2554,10700,1302
10000,8,13,2561,10645,1308
10000,8,14,2562,10683,1306
10000,8,15,2562,10641,1301
10000,8,16,2563,10681,1305
10000,8,17,2563,10685,1306
10000,8,18,2564,10674,1303
10000,8,19,2557,10679,1301
10000,8,20,2562,10678,1305
10000,8,21,2561,10674,1303
10000,8,22,2560,10674,1304
10000,8,23,2560,10671,1304
10000,8,24,2555,10664,1304
10000,8,25,2560,10651,1302
10000,8,26,2557,10653,1299
10000,8,27,2554,10655,1302
10000,8,28,2555,10686,1302
10000,8,29,2566,10674,1302
10000,8,30,2560,10697,1298
10000,8,31,2564,10695,1304
10000,8,32,2556,10666,1303
10000,8,33,2560,10666,1304
10000,8,34,2561,10666,1298
10000,8,35,2564,10666,1303
10000,8,36,2559,10668,1306
10000,8,37,2560,10673,1302
10000,8,38,2557,10670,1302
10000,8,39,2554,10673,1302
10000,8,40,2557,10670,1295
10000,8,41,2556,10682,1299
10000,8,42,2557,10692,1302
10000,8,43,2553,10685,1300
10000,8,44,2559,10654,1303
10000,8,45,2563,10681,1302
10000,8,46,2554,10629,1301
10000,8,47,2553,10644,1301
10000,8,48,2558,10661,1300
10000,8,49,2549,10675,1299
10000,8,50,2552,10686,1306
10000,8,51,2560,10686,1304
10000,8,52,2569,10693,1307
10000,8,53,2558,10668,1302
10000,8,54,2564,10672,1296
10000,8,55,2560,10662,1303
10000,8,56,2566,10668,1303
10000,8,57,2555,10646,1300
10000,8,58,2550,10667,1302
10000,8,59,2557,10681,1303
10000,8,60,2551,10671,1298
10000,8,61,2557,10681,1302
10000,8,62,2558,10670,1304
10000,8,63,2548,10669,1297
10000,8,64,2557,10679,1305
10000,8,65,2556,10683,1304
10000,8,66,2551,10681,1302
10000,8,67,2559,10675,1304
10000,8,68,2560,10660,1299
10000,8,69,2558,10676,1303
10000,8,70,2553,10667,1302
10000,8,71,2546,10661,1303
10000,8,72,2552,10674,1304
10000,8,73,2552,10687,1298
10000,8,74,2555,10685,1302
10000,8,75,2563,10664,1302
10000,8,76,2558,10674,1303
10000,8,77,2560,10685,1305
10000,8,78,2556,10670,1302
10000,8,79,2552,10655,1305
10000,8,80,2551,10645,1296
10000,8,81,2538,10675,1297
10000,8,82,2556,10666,1298
10000,8,83,2556,10653,1304
10000,8,84,2558,10675,1297
10000,8,85,2552,10678,1297
10000,8,86,2550,10662,1297
10000,8,87,2560,10676,1304
10000,8,88,2560,10624,1304
10000,8,89,2560,10663,1300
10000,8,90,2553,10656,1300
10000,8,91,2556,10636,1298
10000,8,92,2562,10668,1301
10000,8,93,2559,10656,1301
10000,8,94,2547,10657,1293
10000,8,95,2549,10645,1303
10000,8,96,2562,10659,1301
10000,8,97,2561,10652,1301
10000,8,98,2554,10651,1295
10000,8,99,2548,10646,1303
10000,8,100,2560,10671,1304
10000,9,1,2428,10325,1238
10000,9,2,2452,10411,1252
10000,9,3,2428,10409,1257
10000,9,4,2432,10406,1250
10000,9,5,2440,10414,1254
10000,9,6,2431,10392,1249
10000,9,7,2447,10398,1244
10000,9,8,2442,10397,1257
10000,9,9,2440,10381,1249
10000,9,10,2442,10391,1251
10000,9,11,2437,10390,1243
10000,9,12,2443,10381,1257
10000,9,13,2443,10394,1245
10000,9,14,2450,10382,1249
10000,9,15,2434,10366,1257
10000,9,16,2440,10391,1253
10000,9,17,2432,10377,1246
10000,9,18,2433,10370,1258
10000,9,19,2434,10362,1249
10000,9,20,2428,10366,1249
10000,9,21,2428,10365,1249
10000,9,22,2442,10371,1250
10000,9,23,2436,10381,1255
10000,9,24,2434,10351,1244
10000,9,25,2443,10359,1240
10000,9,26,2440,10381,1249
10000,9,27,2419,10360,1249
10000,9,28,2446,10389,1252
10000,9,29,2444,10378,1247
10000,9,30,2442,10360,1247
10000,9,31,2445,10348,1245
10000,9,32,2421,10364,1254
10000,9,33,2426,10380,1253
10000,9,34,2439,10389,1236
10000,9,35,2435,10392,1256
10000,9,36,2439,10372,1258
10000,9,37,2440,10381,1253
10000,9,38,2441,10372,1248
10000,9,39,2430,10361,1248
10000,9,40,2432,10358,1250
10000,9,41,2423,10374,1244
10000,9,42,2433,10344,1255
10000,9,43,2441,10352,1248
10000,9,44,2432,10347,1244
10000,9,45,2427,10345,1244
10000,9,46,2433,10367,1247
10000,9,47,2429,10367,1251
10000,9,48,2428,10361,1239
10000,9,49,2430,10372,1246
10000,9,50,2442,10386,1242
10000,9,51,2420,10391,1255
10000,9,52,2435,10362,1254
10000,9,53,2441,10387,1249
10000,9,54,2437,10373,1253
10000,9,55,2437,10372,1250
10000,9,56,2438,10380,1251
10000,9,57,2431,10372,1245
10000,9,58,2434,10370,1248
10000,9,59,2425,10366,1245
10000,9,60,2436,10366,1246
10000,9,61,2425,10347,1244
10000,9,62,2438,10337,1250
10000,9,63,2430,10341,1247
10000,9,64,2429,10342,1238
10000,9,65,2444,10340,1244
10000,9,66,2419,10354,1253
10000,9,67,2443,10349,1237
10000,9,68,2434,10345,1245
10000,9,69,2435,10349,1235
10000,9,70,2424,10328,1246
10000,9,71,2427,10344,1236
10000,9,72,2431,10350,1255
10000,9,73,2425,10367,1245
10000,9,74,2425,10358,1236
10000,9,75,2438,10356,1243
10000,9,76,2425,10346,1245
10000,9,77,2437,10342,1242
10000,9,78,2434,10346,1253
10000,9,79,2438,10356,1240
10000,9,80,2418,10342,1249
10000,9,81,2437,10352,1243
10000,9,82,2423,10340,1234
10000,9,83,2430,10322,1253
10000,9,84,2430,10352,1255
10000,9,85,2441,10347,1247
10000,9,86,2434,10360,1248
10000,9,87,2438,10343,1244
10000,9,88,2433,10362,1248
10000,9,89,2443,10351,1253
10000,9,90,2442,10339,1248
10000,9,91,2443,10353,1240
10000,9,92,2435,10381,1244
10000,9,93,2437,10351,1249
10000,9,94,2435,10364,1239
10000,9,95,2443,10371,1247
10000,9,96,2437,10389,1240
10000,9,97,2438,10370,1249
10000,9,98,2436,10358,1239
10000,9,99,2439,10360,1252
10000,9,100,2442,10374,1248
10000,10,1,2394,10221,1231
10000,10,2,2426,10311,1237
10000,10,3,2428,10331,1236
10000,10,4,2426,10286,1249
10000,10,5,2411,10313,1233
10000,10,6,2422,10322,1236
10000,10,7,2420,10302,1250
10000,10,8,2411,10307,1236
10000,10,9,2422,10316,1240
10000,10,10,2423,10312,1235
10000,10,11,2413,10290,1250
10000,10,12,2406,10311,1234
10000,10,13,2411,10290,1242
10000,10,14,2434,10312,1233
10000,10,15,2414,10301,1244
10000,10,16,2406,10328,1244
10000,10,17,2411,10312,1242
10000,10,18,2424,10322,1241
10000,10,19,2412,10333,1238
10000,10,20,2413,10335,1245
10000,10,21,2416,10324,1244
10000,10,22,2430,10298,1238
10000,10,23,2425,10323,1244
10000,10,24,2430,10327,1248
10000,10,25,2426,10331,1236
10000,10,26,2425,10326,1241
10000,10,27,2429,10345,1237
10000,10,28,2422,10315,1233
10000,10,29,2421,10331,1242
10000,10,30,2419,10339,1245
10000,10,31,2427,10322,1243
10000,10,32,2413,10341,1236
10000,10,33,2429,10329,1235
10000,10,34,2410,10311,1247
10000,10,35,2426,10316,1241
10000,10,36,2425,10311,1242
10000,10,37,2414,10317,1240
10000,10,38,2424,10326,1240
10000,10,39,2427,10333,1238
10000,10,40,2424,10338,1237
10000,10,41,2430,10305,1240
10000,10,42,2417,10291,1239
10000,10,43,2428,10312,1233
10000,10,44,2435,10331,1242
10000,10,45,2430,10306,1249
10000,10,46,2425,10325,1242
10000,10,47,2422,10318,1248
10000,10,48,2434,10354,1238
10000,10,49,2426,10358,1246
10000,10,50,2426,10338,1241
10000,10,51,2424,10328,1250
10000,10,52,2427,10318,1252
10000,10,53,2440,10340,1246
10000,10,54,2430,10342,1238
10000,10,55,2418,10326,1242
10000,10,56,2408,10315,1252
10000,10,57,2424,10312,1248
10000,10,58,2414,10327,1239
10000,10,59,2435,10349,1246
10000,10,60,2419,10359,1248
10000,10,61,2428,10352,1242
10000,10,62,2439,10336,1240
10000,10,63,2408,10336,1247
10000,10,64,2416,10344,1239
